timestep,demand_th,demand_el,pv,wind,temperature
5492,0.0866510469,56384,0.00E+000,4.54E-003,21.3
5493,0.0749926354,55995,0.00E+000,4.55E-003,20.4
5494,0.0544498382,51984,0.00E+000,2.72E-002,19.3
5495,0.0406375699,47444,0.00E+000,7.59E-002,18.9
5496,0.0381923547,43810,0.00E+000,2.74E-002,18.9
5497,0.0337224717,41886,0.00E+000,7.62E-002,18.5
5498,0.0337004197,40837,0.00E+000,7.63E-002,18.0
5499,0.0385358519,40696,0.00E+000,2.75E-002,17.6
5500,0.0500144846,41342,0.00E+000,2.75E-002,17.2
5501,0.0675041731,45045,0.00E+000,2.75E-002,16.6
5502,0.0857331411,51984,2.73E-002,4.60E-003,16.2
5503,0.0813921706,58027,5.71E-002,2.73E-002,17.6
5504,0.0727836846,61307,6.70E-002,2.72E-002,19.0
5505,0.0675251343,62595,5.95E-002,7.57E-002,20.9
5506,0.0611310678,64009,4.63E-002,2.72E-002,22.6
5507,0.0567826706,65331,1.29E-001,2.71E-002,24.7
5508,0.0498287661,63821,1.19E-001,7.55E-002,26.4
5509,0.0468018383,61629,7.77E-002,7.55E-002,27.4
5510,0.0440069011,59621,6.86E-002,7.56E-002,26.0
5511,0.0433296386,58203,1.42E-001,7.54E-002,26.2
5512,0.0463047373,57322,1.77E-001,7.51E-002,26.3
5513,0.0543247675,57377,6.20E-002,2.70E-002,26.6
5514,0.0605754745,57005,3.47E-002,2.70E-002,25.8
5515,0.0673782804,55556,1.41E-002,7.51E-002,25.3
5516,0.0658573309,53929,0.00E+000,2.70E-002,24.2
5517,0.0577424981,53880,0.00E+000,2.70E-002,22.8
5518,0.0456766141,50582,0.00E+000,4.54E-003,22.0
5519,0.0381055544,46308,0.00E+000,2.71E-002,21.5
5520,0.0352804127,43369,0.00E+000,2.71E-002,20.7
5521,0.0240625018,41094,0.00E+000,2.71E-002,20.0
5522,0.0240467667,39911,0.00E+000,4.53E-003,19.4
5523,0.0274970652,39197,0.00E+000,4.53E-003,18.6
5524,0.0356875865,38911,0.00E+000,1.31E-004,18.4
5525,0.0481672666,39597,0.00E+000,4.52E-003,18.2
5526,0.0611744559,41007,6.62E-003,4.51E-003,17.7
5527,0.0580769781,44291,3.23E-002,1.31E-004,18.7
5528,0.0519344357,48314,5.71E-002,1.31E-004,20.4
5529,0.0481822234,51174,1.24E-001,1.30E-004,23.1
5530,0.0436197691,52771,1.19E-001,0.00E+000,24.6
5531,0.0405169919,53618,1.42E-001,4.48E-003,23.9
5532,0.0355550679,52063,1.51E-001,1.29E-004,25.8
5533,0.0333952187,49649,2.51E-001,1.29E-004,28.4
5534,0.0314009052,47963,4.71E-001,1.28E-004,26.4
5535,0.0309176479,47169,3.94E-001,2.63E-002,26.4
5536,0.0330405148,46947,3.87E-001,4.40E-003,25.7
5537,0.0387631673,47898,9.93E-002,4.42E-003,27.5
5538,0.0432233282,48645,9.10E-003,8.07E-001,26.1
5539,0.0480774365,47978,2.07E-002,1.70E-001,25.6
5540,0.0469921706,47356,0.00E+000,7.52E-002,24.3
5541,0.041201872,47220,0.00E+000,7.53E-002,23.3
5542,0.0325923205,45206,0.00E+000,7.53E-002,22.5
5543,0.0271900286,41772,0.00E+000,4.54E-003,21.0
5544,0.0251741629,39218,0.00E+000,1.71E-001,19.5
5545,0.0201328093,37191,0.00E+000,1.71E-001,18.0
5546,0.0195784296,35984,0.00E+000,1.71E-001,16.8
5547,0.02114774,35293,0.00E+000,7.55E-002,16.0
5548,0.0269498062,35260,0.00E+000,7.56E-002,16.0
5549,0.0330385043,35274,0.00E+000,7.58E-002,16.1
5550,0.0416575543,35157,4.54E-002,2.72E-002,16.1
5551,0.042614603,37274,1.09E-001,2.72E-002,16.3
5552,0.0410921873,41102,1.34E-001,1.31E-004,16.6
5553,0.0390223424,43719,2.39E-001,4.51E-003,17.5
5554,0.035599733,46245,6.13E-001,4.47E-003,18.7
5555,0.0331683167,49018,8.15E-001,4.44E-003,19.8
5556,0.0285975646,48053,8.52E-001,2.64E-002,20.2
5557,0.0270884444,45825,8.05E-001,7.31E-002,20.5
5558,0.0252159519,44164,4.56E-001,2.63E-002,21.0
5559,0.0258118907,43386,3.14E-001,7.35E-002,19.8
5560,0.0263330408,43488,2.19E-001,2.65E-002,19.7
5561,0.0296411273,44806,7.77E-002,7.41E-002,19.6
5562,0.0315107458,46561,4.63E-002,2.67E-002,19.5
5563,0.0342075035,47222,1.82E-002,7.48E-002,19.5
5564,0.0336941351,47828,0.00E+000,2.70E-002,19.0
5565,0.0307730925,48654,0.00E+000,2.71E-002,17.9
5566,0.0256224304,46811,0.00E+000,2.71E-002,17.4
5567,0.0225746486,43178,0.00E+000,2.72E-002,17.0
5568,0.0211877209,40327,0.00E+000,2.72E-002,16.4
5569,0.0201328093,38537,0.00E+000,2.73E-002,16.3
5570,0.0195784296,37918,0.00E+000,4.57E-003,16.2
5571,0.02114774,38120,0.00E+000,2.73E-002,14.7
5572,0.0269498062,39583,0.00E+000,4.57E-003,14.1
5573,0.0330385043,43772,0.00E+000,2.73E-002,13.7
5574,0.0416575543,51782,9.10E-003,4.57E-003,13.4
5575,0.042614603,57884,5.54E-002,4.57E-003,13.9
5576,0.0410921873,61623,1.03E-001,4.55E-003,15.1
5577,0.0390223424,63023,1.08E-001,4.54E-003,15.7
5578,0.035599733,64647,1.12E-001,4.53E-003,17.7
5579,0.0331683167,66388,1.84E-001,4.52E-003,19.1
5580,0.0285975646,65115,2.55E-001,4.51E-003,21.0
5581,0.0270884444,64336,1.86E-001,1.30E-004,21.4
5582,0.0252159519,63167,1.86E-001,1.30E-004,21.2
5583,0.0258118907,62045,1.54E-001,1.30E-004,21.4
5584,0.0263330408,60463,8.93E-002,1.30E-004,21.6
5585,0.0296411273,59775,4.38E-002,4.51E-003,21.9
5586,0.0315107458,59619,1.41E-002,4.52E-003,21.8
5587,0.0342075035,59031,2.48E-003,1.31E-004,21.4
5588,0.0336941351,58288,0.00E+000,1.32E-004,19.7
5589,0.0307730925,56877,0.00E+000,1.32E-004,19.0
5590,0.0256224304,52637,0.00E+000,1.32E-004,18.4
5591,0.0225746486,47605,0.00E+000,4.56E-003,18.0
5592,0.0211877209,44309,0.00E+000,1.32E-004,17.7
5593,0.0240625018,42267,0.00E+000,4.57E-003,16.2
5594,0.0240467667,41171,0.00E+000,4.57E-003,15.7
5595,0.0274970652,41441,0.00E+000,1.32E-004,16.0
5596,0.0356875865,42523,0.00E+000,4.58E-003,15.6
5597,0.0481672666,46083,0.00E+000,2.73E-002,15.1
5598,0.0611744559,53158,3.48E-002,4.58E-003,15.2
5599,0.0580769781,58968,1.40E-001,2.73E-002,15.7
5600,0.0519344357,62406,3.06E-001,2.71E-002,16.4
5601,0.0481822234,63812,3.86E-001,4.54E-003,17.5
5602,0.0436197691,65419,6.24E-001,2.69E-002,18.6
5603,0.0405169919,66744,5.35E-001,2.68E-002,18.7
5604,0.0355550679,65499,8.52E-001,2.67E-002,19.9
5605,0.0333952187,64449,7.70E-001,4.45E-003,19.3
5606,0.0314009052,63199,6.70E-001,4.43E-003,20.3
5607,0.0309176479,61958,5.23E-001,2.64E-002,21.9
5608,0.0330405148,60279,3.71E-001,4.42E-003,22.0
5609,0.0387631673,60403,1.91E-001,2.65E-002,21.2
5610,0.0432233282,59786,7.01E-002,4.45E-003,20.6
5611,0.0480774365,59092,2.33E-002,2.68E-002,20.2
5612,0.0469921706,58639,0.00E+000,2.70E-002,19.5
5613,0.041201872,57322,0.00E+000,2.70E-002,18.8
5614,0.0325923205,53206,0.00E+000,2.71E-002,18.4
5615,0.0271900286,48178,0.00E+000,7.57E-002,18.3
5616,0.0251741629,44808,0.00E+000,2.73E-002,18.4
5617,0.0201328093,42773,0.00E+000,2.73E-002,18.2
5618,0.0195784296,41633,0.00E+000,4.59E-003,17.7
5619,0.02114774,41572,0.00E+000,1.33E-004,17.7
5620,0.0269498062,42782,0.00E+000,2.75E-002,17.4
5621,0.0330385043,46403,0.00E+000,2.74E-002,17.4
5622,0.0416575543,53203,2.82E-002,7.63E-002,17.4
5623,0.042614603,58836,1.26E-001,4.59E-003,17.7
5624,0.0410921873,61973,2.63E-001,2.72E-002,18.5
5625,0.0390223424,62439,4.45E-001,4.52E-003,18.7
5626,0.035599733,63649,6.42E-001,4.49E-003,18.7
5627,0.0331683167,65112,7.93E-001,4.47E-003,18.9
5628,0.0285975646,63999,8.29E-001,4.44E-003,19.1
5629,0.0270884444,63070,5.33E-001,7.35E-002,19.3
5630,0.0252159519,62070,5.31E-001,4.42E-003,19.5
5631,0.0258118907,61108,5.18E-001,1.28E-004,19.8
5632,0.0263330408,59360,2.96E-001,2.63E-002,19.4
5633,0.0296411273,59120,1.85E-001,4.41E-003,19.1
5634,0.0315107458,58761,6.35E-002,2.65E-002,19.1
5635,0.0342075035,58186,2.09E-002,2.67E-002,19.1
5636,0.0336941351,58225,0.00E+000,7.47E-002,18.9
5637,0.0307730925,57079,0.00E+000,7.48E-002,18.8
5638,0.0256224304,52695,0.00E+000,2.70E-002,19.0
5639,0.0225746486,47734,0.00E+000,2.72E-002,19.0
5640,0.0211877209,44244,0.00E+000,7.58E-002,18.8
5641,0.0237221859,42292,0.00E+000,7.58E-002,18.1
5642,0.0230689686,41254,0.00E+000,2.73E-002,18.6
5643,0.0249180634,41252,0.00E+000,2.73E-002,18.3
5644,0.0317545505,42087,0.00E+000,7.61E-002,17.7
5645,0.0389287717,45339,0.00E+000,7.62E-002,18.2
5646,0.0490844685,52570,1.83E-002,2.74E-002,17.8
5647,0.0502121446,58404,1.46E-001,2.74E-002,18.3
5648,0.0484183051,61253,2.38E-001,4.54E-003,18.7
5649,0.045979438,62174,3.41E-001,2.69E-002,18.7
5650,0.041946629,63837,5.37E-001,4.47E-003,19.0
5651,0.0390817278,65561,7.94E-001,2.65E-002,19.0
5652,0.0336960794,64644,8.24E-001,4.40E-003,18.6
5653,0.0319179058,63837,6.92E-001,4.39E-003,19.1
5654,0.0297115762,62745,3.82E-001,1.27E-004,18.9
5655,0.0304137618,61921,3.93E-001,1.26E-004,19.0
5656,0.0310278251,60852,2.63E-001,0.00E+000,19.3
5657,0.0349256937,60477,1.28E-001,0.00E+000,18.6
5658,0.037128637,60416,7.82E-002,0.00E+000,19.0
5659,0.0403061859,59392,1.57E-002,4.42E-003,19.1
5660,0.0397012916,58705,0.00E+000,2.21E-005,19.0
5661,0.0362594712,56981,0.00E+000,2.29E-004,18.8
5662,0.0301905236,52745,0.00E+000,3.72E-004,18.8
5663,0.0265993682,47543,0.00E+000,3.55E-003,18.7
5664,0.0249651723,44406,0.00E+000,2.00E-002,18.3
5665,0.0299658587,42529,0.00E+000,5.21E-002,17.8
5666,0.0299462633,41134,0.00E+000,6.10E-002,17.3
5667,0.0342430384,41184,0.00E+000,7.06E-002,17.2
5668,0.0444429754,42470,0.00E+000,6.12E-002,17.0
5669,0.059984349,46125,0.00E+000,8.64E-002,16.7
5670,0.076182648,53271,1.57E-002,7.57E-002,16.0
5671,0.0723252526,59266,3.35E-002,7.56E-002,16.4
5672,0.064675734,62658,9.18E-002,7.53E-002,17.2
5673,0.0600029753,63815,3.19E-001,2.68E-002,18.4
5674,0.0543211944,65127,2.36E-001,2.67E-002,18.8
5675,0.0504571996,66606,2.12E-001,2.67E-002,19.3
5676,0.0442779455,65109,2.02E-001,7.41E-002,19.6
5677,0.0415882111,63229,1.86E-001,2.66E-002,19.6
5678,0.0391046241,61456,1.45E-001,7.39E-002,19.8
5679,0.0385028073,60129,1.03E-001,4.73E-001,20.3
5680,0.0411464862,59292,7.89E-002,2.69E-002,20.6
5681,0.0482731017,59079,4.63E-002,7.50E-002,20.9
5682,0.0538274931,58736,2.32E-002,3.02E-001,21.6
5683,0.0598724805,57901,5.04E-003,1.70E-001,20.7
5684,0.0585209617,57351,0.00E+000,3.03E-001,19.6
5685,0.0513101043,55152,0.00E+000,1.70E-001,18.9
5686,0.0405883346,51518,0.00E+000,7.52E-002,18.8
5687,0.0338606751,47301,0.00E+000,7.52E-002,18.4
5688,0.0313502484,44030,0.00E+000,3.05E-001,18.1
5689,0.0299658587,41816,0.00E+000,2.73E-002,17.8
5690,0.0299462633,40462,0.00E+000,1.72E-001,18.0
5691,0.0342430384,39973,0.00E+000,1.73E-001,18.2
5692,0.0444429754,40239,0.00E+000,3.08E-001,18.5
5693,0.059984349,41065,0.00E+000,3.08E-001,18.2
5694,0.076182648,42746,2.08E-002,3.09E-001,17.8
5695,0.0723252526,46122,1.53E-001,3.09E-001,18.1
5696,0.064675734,50053,3.15E-001,6.14E-001,18.3
5697,0.0600029753,52864,5.24E-001,3.06E-001,18.6
5698,0.0543211944,54548,7.12E-001,3.04E-001,17.6
5699,0.0504571996,55458,8.68E-001,3.04E-001,18.6
5700,0.0442779455,53851,7.73E-001,3.05E-001,18.6
5701,0.0415882111,51438,4.83E-001,1.71E-001,18.3
5702,0.0391046241,49635,4.55E-001,2.71E-002,18.8
5703,0.0385028073,48695,3.15E-001,7.54E-002,18.6
5704,0.0411464862,48241,3.05E-001,2.70E-002,18.8
5705,0.0482731017,49202,1.13E-001,4.77E-001,18.6
5706,0.0538274931,49962,5.17E-002,4.80E-001,18.6
5707,0.0598724805,49472,1.17E-002,3.08E-001,18.2
5708,0.0585209617,49509,0.00E+000,7.67E-002,17.8
5709,0.0513101043,48154,0.00E+000,7.69E-002,17.1
5710,0.0405883346,45766,0.00E+000,2.78E-002,18.0
5711,0.0338606751,42526,0.00E+000,4.65E-003,18.0
5712,0.0313502484,39267,0.00E+000,7.76E-002,17.7
5713,0.0237221859,37247,0.00E+000,7.78E-002,17.8
5714,0.0230689686,36134,0.00E+000,1.76E-001,17.8
5715,0.0249180634,35523,0.00E+000,1.76E-001,17.9
5716,0.0317545505,35558,0.00E+000,7.75E-002,16.4
5717,0.0389287717,35764,0.00E+000,2.77E-002,17.5
5718,0.0490844685,35828,1.84E-002,2.78E-002,16.5
5719,0.0502121446,37610,1.60E-001,2.78E-002,17.0
5720,0.0484183051,41115,2.23E-001,4.62E-003,16.0
5721,0.045979438,44292,4.94E-001,4.59E-003,17.1
5722,0.041946629,47124,6.87E-001,4.57E-003,17.5
5723,0.0390817278,49780,8.41E-001,2.72E-002,17.3
5724,0.0336960794,48826,8.82E-001,2.71E-002,17.2
5725,0.0319179058,46451,8.07E-001,4.52E-003,16.9
5726,0.0297115762,45183,7.47E-001,4.51E-003,17.2
5727,0.0304137618,44048,5.58E-001,4.50E-003,17.2
5728,0.0310278251,43798,4.24E-001,1.30E-004,17.1
5729,0.0349256937,45059,1.84E-001,1.31E-004,16.7
5730,0.037128637,46676,5.48E-002,0.00E+000,17.1
5731,0.0403061859,47325,1.85E-002,1.32E-004,16.6
5732,0.0397012916,48755,0.00E+000,4.59E-003,16.0
5733,0.0362594712,48476,0.00E+000,2.74E-002,16.0
5734,0.0301905236,46962,0.00E+000,2.75E-002,15.5
5735,0.0265993682,43118,0.00E+000,2.75E-002,15.8
5736,0.0249651723,40222,0.00E+000,7.67E-002,15.7
5737,0.0237221859,38692,0.00E+000,2.76E-002,15.5
5738,0.0230689686,38241,0.00E+000,7.70E-002,15.4
5739,0.0249180634,38613,0.00E+000,2.78E-002,15.5
5740,0.0317545505,40187,0.00E+000,4.66E-003,15.5
5741,0.0389287717,44164,0.00E+000,4.66E-003,15.1
5742,0.0490844685,52729,1.43E-002,4.67E-003,15.1
5743,0.0502121446,59351,1.42E-001,0.00E+000,14.7
5744,0.0484183051,62603,3.22E-001,0.00E+000,14.8
5745,0.045979438,64017,5.24E-001,0.00E+000,15.1
5746,0.041946629,65899,6.37E-001,1.31E-004,15.3
5747,0.0390817278,67811,8.02E-001,4.53E-003,16.1
5748,0.0336960794,66600,7.89E-001,4.51E-003,17.2
5749,0.0319179058,65801,7.45E-001,4.51E-003,16.8
5750,0.0297115762,64733,6.44E-001,2.69E-002,16.2
5751,0.0304137618,63545,5.51E-001,2.68E-002,16.8
5752,0.0310278251,61837,3.84E-001,4.50E-003,16.9
5753,0.0349256937,61652,1.45E-001,4.52E-003,17.3
5754,0.037128637,61721,6.46E-002,4.54E-003,17.2
5755,0.0403061859,60948,1.41E-002,1.32E-004,16.9
5756,0.0397012916,59994,0.00E+000,1.33E-004,16.5
5757,0.0362594712,57269,0.00E+000,1.33E-004,16.0
5758,0.0301905236,52337,0.00E+000,0.00E+000,15.6
5759,0.0265993682,47393,0.00E+000,0.00E+000,15.3
5760,0.0249651723,44362,0.00E+000,2.75E-002,14.9
5761,0.0217338438,42648,0.00E+000,2.75E-002,14.4
5762,0.0211353779,41537,0.00E+000,4.61E-003,14.4
5763,0.0228294855,41685,0.00E+000,7.70E-002,14.0
5764,0.0290929532,43142,0.00E+000,7.71E-002,14.0
5765,0.0356658468,46898,0.00E+000,2.77E-002,13.9
5766,0.0449703151,54178,2.56E-002,7.70E-002,14.3
5767,0.0460034719,60174,1.50E-001,4.63E-003,14.0
5768,0.0443599881,63517,3.21E-001,1.33E-004,14.0
5769,0.0421255416,64495,5.16E-001,2.71E-002,13.7
5770,0.0384307538,66010,6.92E-001,2.69E-002,13.8
5771,0.0358059824,67293,8.20E-001,7.46E-002,14.0
5772,0.0308717473,65806,8.55E-001,2.67E-002,14.3
5773,0.0292426164,64827,8.02E-001,4.45E-003,14.3
5774,0.0272212165,63906,7.15E-001,4.45E-003,14.4
5775,0.0278645465,62543,5.82E-001,4.43E-003,14.4
5776,0.0284271403,61226,4.08E-001,2.65E-002,14.5
5777,0.031998298,60613,1.80E-001,2.66E-002,14.6
5778,0.0340165954,60358,4.06E-002,4.48E-003,14.6
5779,0.0369278091,60020,1.43E-002,2.69E-002,14.8
5780,0.0363736157,60050,0.00E+000,7.52E-002,14.6
5781,0.0332202812,57454,0.00E+000,2.72E-002,15.1
5782,0.0276600196,52947,0.00E+000,2.73E-002,15.1
5783,0.0243698671,47994,0.00E+000,2.74E-002,15.3
5784,0.0228726458,44630,0.00E+000,2.75E-002,15.2
5785,0.0240625018,42582,0.00E+000,2.75E-002,14.5
5786,0.0240467667,41643,0.00E+000,4.62E-003,14.9
5787,0.0274970652,42181,0.00E+000,2.77E-002,15.7
5788,0.0356875865,43471,0.00E+000,4.65E-003,14.4
5789,0.0481672666,47273,0.00E+000,4.65E-003,14.3
5790,0.0611744559,54738,2.30E-002,4.66E-003,13.9
5791,0.0580769781,60587,1.35E-001,1.35E-004,13.6
5792,0.0519344357,63518,2.98E-001,0.00E+000,14.6
5793,0.0481822234,64490,4.97E-001,4.57E-003,16.6
5794,0.0436197691,66071,6.88E-001,1.31E-004,16.9
5795,0.0405169919,67848,8.27E-001,1.31E-004,17.5
5796,0.0355550679,66677,8.69E-001,4.50E-003,17.4
5797,0.0333952187,65725,8.24E-001,4.49E-003,17.1
5798,0.0314009052,64767,7.41E-001,4.48E-003,16.8
5799,0.0309176479,63649,6.06E-001,0.00E+000,16.5
5800,0.0330405148,62148,4.25E-001,1.29E-004,16.5
5801,0.0387631673,61563,1.72E-001,1.30E-004,16.3
5802,0.0432233282,61500,3.81E-002,2.70E-002,16.4
5803,0.0480774365,61179,1.44E-002,2.71E-002,16.2
5804,0.0469921706,61297,0.00E+000,2.73E-002,15.8
5805,0.041201872,58650,0.00E+000,2.74E-002,15.2
5806,0.0325923205,54471,0.00E+000,2.75E-002,14.7
5807,0.0271900286,49567,0.00E+000,2.76E-002,14.5
5808,0.0251741629,45994,0.00E+000,7.69E-002,14.0
5809,0.0237221859,44306,0.00E+000,7.70E-002,14.0
5810,0.0230689686,43021,0.00E+000,7.70E-002,13.6
5811,0.0249180634,42862,0.00E+000,7.71E-002,12.5
5812,0.0317545505,43974,0.00E+000,1.75E-001,12.2
5813,0.0389287717,47604,0.00E+000,1.75E-001,12.8
5814,0.0490844685,55193,2.31E-002,7.72E-002,12.8
5815,0.0502121446,60516,1.40E-001,1.74E-001,13.5
5816,0.0484183051,63030,3.11E-001,7.65E-002,13.7
5817,0.045979438,63425,5.17E-001,1.72E-001,15.6
5818,0.041946629,64459,6.96E-001,7.53E-002,14.7
5819,0.0390817278,65701,8.25E-001,7.48E-002,16.7
5820,0.0336960794,64593,8.64E-001,2.68E-002,16.8
5821,0.0319179058,63775,8.23E-001,7.41E-002,16.5
5822,0.0297115762,62601,7.35E-001,7.40E-002,16.0
5823,0.0304137618,61571,6.10E-001,7.38E-002,16.1
5824,0.0310278251,59742,4.20E-001,7.39E-002,16.9
5825,0.0349256937,59787,1.79E-001,1.67E-001,16.9
5826,0.037128637,59704,3.81E-002,7.43E-002,15.7
5827,0.0403061859,59803,1.18E-002,7.49E-002,15.2
5828,0.0397012916,60301,0.00E+000,1.71E-001,14.5
5829,0.0362594712,57746,0.00E+000,1.71E-001,14.1
5830,0.0301905236,53342,0.00E+000,7.57E-002,13.7
5831,0.0265993682,48208,0.00E+000,1.72E-001,14.0
5832,0.0249651723,43003,0.00E+000,1.72E-001,14.8
5833,0.0237221859,43802,0.00E+000,1.73E-001,15.8
5834,0.0230689686,42710,0.00E+000,1.73E-001,16.6
5835,0.0249180634,42765,0.00E+000,3.08E-001,17.1
5836,0.0317545505,43985,0.00E+000,3.08E-001,17.0
5837,0.0389287717,47417,0.00E+000,4.83E-001,16.9
5838,0.0490844685,55392,1.97E-002,4.83E-001,16.7
5839,0.0502121446,60868,1.23E-001,3.08E-001,17.1
5840,0.0484183051,63667,2.77E-001,3.06E-001,18.2
5841,0.045979438,64101,4.64E-001,1.71E-001,21.2
5842,0.041946629,64817,6.54E-001,7.47E-002,22.8
5843,0.0390817278,65708,7.99E-001,7.42E-002,23.4
5844,0.0336960794,64593,8.27E-001,7.37E-002,23.8
5845,0.0319179058,62966,7.73E-001,7.33E-002,24.4
5846,0.0297115762,61266,7.00E-001,7.31E-002,21.5
5847,0.0304137618,60482,5.80E-001,7.30E-002,21.1
5848,0.0310278251,59467,4.05E-001,2.63E-002,21.6
5849,0.0349256937,59118,1.72E-001,1.66E-001,21.3
5850,0.037128637,58744,4.04E-002,2.65E-002,21.1
5851,0.0403061859,58330,1.17E-002,7.46E-002,20.4
5852,0.0397012916,58700,0.00E+000,7.51E-002,19.8
5853,0.0362594712,56204,0.00E+000,7.52E-002,19.3
5854,0.0301905236,52873,0.00E+000,1.71E-001,18.9
5855,0.0265993682,48311,0.00E+000,1.71E-001,18.5
5856,0.0249651723,44735,0.00E+000,1.72E-001,18.5
5857,0.0237221859,42249,0.00E+000,1.72E-001,18.3
5858,0.0230689686,40785,0.00E+000,3.07E-001,18.4
5859,0.0249180634,40032,0.00E+000,3.07E-001,18.5
5860,0.0317545505,40162,0.00E+000,1.73E-001,18.1
5861,0.0389287717,41307,0.00E+000,2.76E-002,18.7
5862,0.0490844685,43310,1.69E-002,4.64E-003,17.7
5863,0.0502121446,46559,1.17E-001,2.76E-002,17.6
5864,0.0484183051,50300,2.76E-001,2.74E-002,17.6
5865,0.045979438,53076,4.74E-001,0.00E+000,17.8
5866,0.041946629,54633,6.17E-001,1.31E-004,18.1
5867,0.0390817278,55457,6.54E-001,4.51E-003,17.6
5868,0.0336960794,54004,7.90E-001,4.48E-003,17.8
5869,0.0319179058,51567,6.44E-001,2.67E-002,18.1
5870,0.0297115762,49734,4.90E-001,2.67E-002,18.3
5871,0.0304137618,48858,2.11E-001,1.70E-001,18.2
5872,0.0310278251,48445,1.03E-001,7.51E-002,18.6
5873,0.0349256937,49514,7.78E-002,1.70E-001,18.1
5874,0.037128637,50341,3.65E-002,2.71E-002,18.1
5875,0.0403061859,50654,9.10E-003,4.55E-003,18.1
5876,0.0397012916,51497,0.00E+000,4.56E-003,17.7
5877,0.0362594712,49533,0.00E+000,4.56E-003,17.6
5878,0.0301905236,47173,0.00E+000,4.57E-003,17.6
5879,0.0265993682,43439,0.00E+000,4.58E-003,17.5
5880,0.0249651723,40262,0.00E+000,2.74E-002,17.4
5881,0.0217338438,38100,0.00E+000,2.75E-002,17.1
5882,0.0211353779,36567,0.00E+000,2.75E-002,16.8
5883,0.0228294855,36230,0.00E+000,4.60E-003,16.0
5884,0.0290929532,36446,0.00E+000,2.75E-002,15.7
5885,0.0356658468,37254,0.00E+000,4.62E-003,15.7
5886,0.0449703151,37951,7.83E-003,4.62E-003,15.9
5887,0.0460034719,39567,2.73E-002,2.75E-002,16.1
5888,0.0443599881,43351,4.27E-002,2.75E-002,16.9
5889,0.0421255416,46527,9.68E-002,4.60E-003,17.6
5890,0.0384307538,49322,9.20E-002,2.75E-002,18.1
5891,0.0358059824,51993,1.16E-001,2.75E-002,19.3
5892,0.0308717473,51719,1.91E-001,7.61E-002,20.5
5893,0.0292426164,49659,2.19E-001,2.73E-002,21.1
5894,0.0272212165,47771,4.37E-001,2.72E-002,22.0
5895,0.0278645465,47036,2.80E-001,4.56E-003,20.6
5896,0.0284271403,46941,1.85E-001,4.56E-003,21.5
5897,0.031998298,48361,1.35E-001,4.56E-003,21.9
5898,0.0340165954,49997,4.15E-002,1.32E-004,21.6
5899,0.0369278091,50954,2.55E-003,1.33E-004,20.9
5900,0.0363736157,52830,0.00E+000,5.76E-003,19.7
5901,0.0332202812,51586,0.00E+000,1.05E-002,18.5
5902,0.0276600196,49614,0.00E+000,1.49E-002,18.1
5903,0.0243698671,46009,0.00E+000,2.05E-002,17.9
5904,0.0228726458,43774,0.00E+000,4.14E-002,17.8
5905,0.0188639601,42308,0.00E+000,6.62E-002,17.8
5906,0.0183445196,41658,0.00E+000,9.23E-002,17.5
5907,0.0198149259,42177,0.00E+000,1.71E-001,17.0
5908,0.0252513229,43376,0.00E+000,1.94E-001,16.2
5909,0.0309562871,47511,0.00E+000,1.82E-001,16.3
5910,0.0390321306,56007,4.96E-003,1.72E-001,16.6
5911,0.0399288623,61721,3.47E-002,1.72E-001,16.4
5912,0.0385023953,64943,5.29E-002,3.05E-001,16.6
5913,0.0365630002,65652,5.54E-002,4.77E-001,17.7
5914,0.0333560971,67276,5.54E-002,3.04E-001,18.4
5915,0.0310779183,68793,5.71E-002,4.76E-001,19.4
5916,0.026795233,68105,6.70E-002,4.76E-001,19.7
5917,0.0253812236,67419,5.95E-002,6.07E-001,21.5
5918,0.023626743,66203,7.77E-002,6.07E-001,22.1
5919,0.0241851233,65491,3.64E-002,7.34E-001,20.3
5920,0.0246734285,64023,3.23E-002,7.35E-001,20.6
5921,0.0277730264,63282,3.23E-002,7.35E-001,20.7
5922,0.0295248141,62881,9.10E-003,7.36E-001,19.7
5923,0.0320516114,62399,2.48E-003,7.37E-001,20.0
5924,0.0315705975,63090,0.00E+000,6.10E-001,19.2
5925,0.0288336506,60525,0.00E+000,4.79E-001,19.2
5926,0.0240076035,55655,0.00E+000,4.80E-001,18.9
5927,0.021151905,50391,0.00E+000,3.07E-001,19.2
5928,0.019852387,47069,0.00E+000,1.72E-001,18.6
5929,0.0201328093,44987,0.00E+000,1.73E-001,18.5
5930,0.0195784296,44008,0.00E+000,4.82E-001,17.9
5931,0.02114774,44141,0.00E+000,4.83E-001,17.7
5932,0.0269498062,45182,0.00E+000,3.08E-001,17.5
5933,0.0330385043,48968,0.00E+000,3.09E-001,16.8
5934,0.0416575543,56682,2.48E-003,4.84E-001,16.4
5935,0.042614603,62185,1.41E-002,4.85E-001,16.2
5936,0.0410921873,64964,2.98E-002,3.10E-001,17.2
5937,0.0390223424,65450,4.13E-002,1.74E-001,18.0
5938,0.035599733,67009,7.11E-002,1.74E-001,18.8
5939,0.0331683167,68394,7.11E-002,7.69E-002,19.4
5940,0.0285975646,67556,7.11E-002,1.74E-001,20.2
5941,0.0270884444,66682,1.56E-001,1.74E-001,20.6
5942,0.0252159519,65628,2.12E-001,1.73E-001,20.0
5943,0.0258118907,64800,2.86E-001,1.73E-001,20.3
