time,HP (W),PV (W),EL (W)
2024-11-05 20:00:00z,58,0,156
2024-11-05 20:05:00z,3447,0,153
2024-11-05 20:10:00z,760,0,230
2024-11-05 20:15:00z,29,0,289
2024-11-05 20:20:00z,27,0,326
2024-11-05 20:25:00z,27,0,292
2024-11-05 20:30:00z,27,0,287
2024-11-05 20:35:00z,58,0,263
2024-11-05 20:40:00z,3464,0,203
2024-11-05 20:45:00z,47,0,226
2024-11-05 20:50:00z,29,0,269
2024-11-05 20:55:00z,27,0,283
2024-11-05 21:00:00z,27,0,299
2024-11-05 21:05:00z,27,0,255
2024-11-05 21:10:00z,27,0,200
2024-11-05 21:15:00z,27,0,198
2024-11-05 21:20:00z,27,0,221
2024-11-05 21:25:00z,27,0,224
2024-11-05 21:30:00z,27,0,280
2024-11-05 21:35:00z,27,0,269
2024-11-05 21:40:00z,27,0,261
2024-11-05 21:45:00z,24,0,264
2024-11-05 21:50:00z,25,0,181
2024-11-05 21:55:00z,25,0,122
2024-11-05 22:00:00z,25,0,112
2024-11-05 22:05:00z,25,0,111
2024-11-05 22:10:00z,26,0,129
2024-11-05 22:15:00z,26,0,187
2024-11-05 22:20:00z,26,0,186
2024-11-05 22:25:00z,26,0,186
2024-11-05 22:30:00z,26,0,156
2024-11-05 22:35:00z,27,0,112
2024-11-05 22:40:00z,27,0,113
2024-11-05 22:45:00z,27,0,112
2024-11-05 22:50:00z,27,0,113
2024-11-05 22:55:00z,27,0,173
2024-11-05 23:00:00z,28,0,186
2024-11-05 23:05:00z,28,0,185
2024-11-05 23:10:00z,28,0,170
2024-11-05 23:15:00z,28,0,112
2024-11-05 23:20:00z,28,0,113
2024-11-05 23:25:00z,28,0,113
2024-11-05 23:30:00z,28,0,112
2024-11-05 23:35:00z,28,0,145
2024-11-05 23:40:00z,28,0,186
2024-11-05 23:45:00z,28,0,186
2024-11-05 23:50:00z,28,0,186
2024-11-05 23:55:00z,28,0,141
2024-11-06 00:00:00z,28,0,112
2024-11-06 00:05:00z,28,0,155
2024-11-06 00:10:00z,29,0,169
2024-11-06 00:15:00z,29,0,168
2024-11-06 00:20:00z,29,0,228
2024-11-06 00:25:00z,29,0,240
2024-11-06 00:30:00z,29,0,237
2024-11-06 00:35:00z,29,0,221
2024-11-06 00:40:00z,29,0,163
2024-11-06 00:45:00z,29,0,152
2024-11-06 00:50:00z,29,0,113
2024-11-06 00:55:00z,29,0,112
2024-11-06 01:00:00z,29,0,174
2024-11-06 01:05:00z,29,0,186
2024-11-06 01:10:00z,29,0,185
2024-11-06 01:15:00z,29,0,156
2024-11-06 01:20:00z,29,0,113
2024-11-06 01:25:00z,29,0,112
2024-11-06 01:30:00z,29,0,112
2024-11-06 01:35:00z,29,0,111
2024-11-06 01:40:00z,29,0,143
2024-11-06 01:45:00z,29,0,186
2024-11-06 01:50:00z,29,0,184
2024-11-06 01:55:00z,29,0,183
2024-11-06 02:00:00z,29,0,112
2024-11-06 02:05:00z,29,0,111
2024-11-06 02:10:00z,29,0,111
2024-11-06 02:15:00z,29,0,112
2024-11-06 02:20:00z,29,0,112
2024-11-06 02:25:00z,29,0,188
2024-11-06 02:30:00z,29,0,185
2024-11-06 02:35:00z,29,0,184
2024-11-06 02:40:00z,29,0,154
2024-11-06 02:45:00z,29,0,111
2024-11-06 02:50:00z,29,0,112
2024-11-06 02:55:00z,29,0,111
2024-11-06 03:00:00z,29,0,112
2024-11-06 03:05:00z,29,0,165
2024-11-06 03:10:00z,29,0,242
2024-11-06 03:15:00z,29,0,240
2024-11-06 03:20:00z,29,0,239
2024-11-06 03:25:00z,29,0,165
2024-11-06 03:30:00z,61,0,163
2024-11-06 03:35:00z,1654,0,163
2024-11-06 03:40:00z,35,0,162
2024-11-06 03:45:00z,33,0,150
2024-11-06 03:50:00z,32,0,173
2024-11-06 03:55:00z,32,0,185
2024-11-06 04:00:00z,32,0,183
2024-11-06 04:05:00z,32,0,154
2024-11-06 04:10:00z,73,0,104
2024-11-06 04:15:00z,1555,0,9
2024-11-06 04:20:00z,35,0,111
2024-11-06 04:25:00z,32,0,111
2024-11-06 04:30:00z,32,0,127
2024-11-06 04:35:00z,32,0,185
2024-11-06 04:40:00z,32,0,184
2024-11-06 04:45:00z,32,0,183
2024-11-06 04:50:00z,32,0,111
2024-11-06 04:55:00z,32,0,111
2024-11-06 05:00:00z,606,0,114
2024-11-06 05:05:00z,1000,0,294
2024-11-06 05:10:00z,38,0,168
2024-11-06 05:15:00z,36,0,279
2024-11-06 05:20:00z,36,0,252
2024-11-06 05:25:00z,36,0,252
2024-11-06 05:30:00z,36,0,227
2024-11-06 05:35:00z,36,0,207
2024-11-06 05:40:00z,36,0,212
2024-11-06 05:45:00z,36,0,226
2024-11-06 05:50:00z,1522,0,228
2024-11-06 05:55:00z,590,0,224
2024-11-06 06:00:00z,59,0,1450
2024-11-06 06:05:00z,62,0,860
2024-11-06 06:10:00z,1158,0,305
2024-11-06 06:15:00z,2773,0,954
2024-11-06 06:20:00z,2897,0,264
2024-11-06 06:25:00z,3124,0,353
2024-11-06 06:30:00z,3292,0,822
2024-11-06 06:35:00z,3501,0,813
2024-11-06 06:40:00z,778,0,468
2024-11-06 06:45:00z,37,0,220
2024-11-06 06:50:00z,35,0,203
2024-11-06 06:55:00z,35,0,202
2024-11-06 07:00:00z,34,0,244
2024-11-06 07:05:00z,1110,0,254
2024-11-06 07:10:00z,3425,0,231
2024-11-06 07:15:00z,2185,2,219
2024-11-06 07:20:00z,36,104,180
2024-11-06 07:25:00z,34,133,177
2024-11-06 07:30:00z,33,160,175
2024-11-06 07:35:00z,33,155,177
2024-11-06 07:40:00z,33,268,173
2024-11-06 07:45:00z,33,303,172
2024-11-06 07:50:00z,2080,310,114
2024-11-06 07:55:00z,3540,340,100
2024-11-06 08:00:00z,50,358,100
2024-11-06 08:05:00z,34,388,103
2024-11-06 08:10:00z,32,452,138
2024-11-06 08:15:00z,32,443,178
2024-11-06 08:20:00z,32,477,178
2024-11-06 08:25:00z,32,481,184
2024-11-06 08:30:00z,32,508,118
2024-11-06 08:35:00z,1958,545,113
2024-11-06 08:40:00z,3454,547,107
2024-11-06 08:45:00z,50,572,113
2024-11-06 08:50:00z,34,639,104
2024-11-06 08:55:00z,32,686,172
2024-11-06 09:00:00z,2108,728,173
2024-11-06 09:05:00z,3878,664,169
2024-11-06 09:10:00z,4237,690,137
2024-11-06 09:15:00z,4392,724,112
2024-11-06 09:20:00z,4633,727,178
2024-11-06 09:25:00z,3941,726,187
2024-11-06 09:30:00z,103,737,185
2024-11-06 09:35:00z,34,745,225
2024-11-06 09:40:00z,61,757,258
2024-11-06 09:45:00z,3183,730,276
2024-11-06 09:50:00z,3389,739,233
2024-11-06 09:55:00z,749,760,204
2024-11-06 10:00:00z,35,737,207
2024-11-06 10:05:00z,33,704,178
2024-11-06 10:10:00z,33,763,144
2024-11-06 10:15:00z,42,782,142
2024-11-06 10:20:00z,3307,876,58
2024-11-06 10:25:00z,1430,880,2439
2024-11-06 10:30:00z,36,914,1614
2024-11-06 10:35:00z,32,913,1873
2024-11-06 10:40:00z,32,926,1697
2024-11-06 10:45:00z,31,951,877
2024-11-06 10:50:00z,31,1084,806
2024-11-06 10:55:00z,1980,1062,544
2024-11-06 11:00:00z,1436,1001,851
2024-11-06 11:05:00z,34,980,960
2024-11-06 11:10:00z,3393,1002,877
2024-11-06 11:15:00z,4697,931,933
2024-11-06 11:20:00z,2079,922,691
2024-11-06 11:25:00z,71,896,1415
2024-11-06 11:30:00z,32,835,1466
2024-11-06 11:35:00z,31,898,1299
2024-11-06 11:40:00z,1305,884,336
2024-11-06 11:45:00z,3370,764,250
2024-11-06 11:50:00z,50,730,296
2024-11-06 11:55:00z,33,808,609
2024-11-06 12:00:00z,31,902,919
2024-11-06 12:05:00z,31,849,545
2024-11-06 12:10:00z,718,817,1041
2024-11-06 12:15:00z,3398,799,1220
2024-11-06 12:20:00z,79,867,442
2024-11-06 12:25:00z,33,789,309
2024-11-06 12:30:00z,31,739,261
2024-11-06 12:35:00z,31,720,223
2024-11-06 12:40:00z,31,708,216
2024-11-06 12:45:00z,640,696,179
2024-11-06 12:50:00z,2748,614,192
2024-11-06 12:55:00z,37,549,249
2024-11-06 13:00:00z,32,610,954
2024-11-06 13:05:00z,31,599,2187
2024-11-06 13:10:00z,32,592,2298
2024-11-06 13:15:00z,1973,562,1061
2024-11-06 13:20:00z,2749,514,263
2024-11-06 13:25:00z,39,520,282
2024-11-06 13:30:00z,33,448,249
2024-11-06 13:35:00z,32,424,206
2024-11-06 13:40:00z,32,404,251
2024-11-06 13:45:00z,2051,411,220
2024-11-06 13:50:00z,2094,380,264
2024-11-06 13:55:00z,34,372,265
2024-11-06 14:00:00z,32,352,246
2024-11-06 14:05:00z,31,339,414
2024-11-06 14:10:00z,31,307,366
2024-11-06 14:15:00z,2692,272,111
2024-11-06 14:20:00z,1435,239,228
2024-11-06 14:25:00z,34,209,317
2024-11-06 14:30:00z,31,186,139
2024-11-06 14:35:00z,31,164,326
2024-11-06 14:40:00z,31,150,626
2024-11-06 14:45:00z,2067,148,254
2024-11-06 14:50:00z,2111,130,218
2024-11-06 14:55:00z,34,111,224
2024-11-06 15:00:00z,29,82,270
2024-11-06 15:05:00z,28,74,461
2024-11-06 15:10:00z,32,55,1068
2024-11-06 15:15:00z,3210,31,1368
2024-11-06 15:20:00z,745,38,327
2024-11-06 15:25:00z,30,13,276
2024-11-06 15:30:00z,28,0,270
2024-11-06 15:35:00z,28,0,163
2024-11-06 15:40:00z,60,0,237
2024-11-06 15:45:00z,3437,0,193
2024-11-06 15:50:00z,46,0,238
2024-11-06 15:55:00z,30,0,275
2024-11-06 16:00:00z,28,0,445
2024-11-06 16:05:00z,28,0,300
2024-11-06 16:10:00z,1311,0,379
2024-11-06 16:15:00z,2780,0,463
2024-11-06 16:20:00z,30,0,240
2024-11-06 16:25:00z,29,0,169
2024-11-06 16:30:00z,28,0,154
2024-11-06 16:35:00z,28,0,225
2024-11-06 16:40:00z,2081,0,219
2024-11-06 16:45:00z,1430,0,216
2024-11-06 16:50:00z,31,0,216
2024-11-06 16:55:00z,28,0,199
2024-11-06 17:00:00z,28,0,1899
2024-11-06 17:05:00z,28,0,257
2024-11-06 17:10:00z,2755,0,181
2024-11-06 17:15:00z,738,0,194
2024-11-06 17:20:00z,30,0,196
2024-11-06 17:25:00z,27,0,235
2024-11-06 17:30:00z,27,0,248
2024-11-06 17:35:00z,688,0,243
2024-11-06 17:40:00z,3425,0,208
2024-11-06 17:45:00z,756,0,168
2024-11-06 17:50:00z,29,0,194
2024-11-06 17:55:00z,27,0,274
2024-11-06 18:00:00z,27,0,241
2024-11-06 18:05:00z,27,0,181
2024-11-06 18:10:00z,2791,0,237
2024-11-06 18:15:00z,1456,0,240
2024-11-06 18:20:00z,30,0,230
2024-11-06 18:25:00z,27,0,178
2024-11-06 18:30:00z,27,0,140
2024-11-06 18:35:00z,27,0,144
2024-11-06 18:40:00z,2026,0,183
2024-11-06 18:45:00z,2127,0,191
2024-11-06 18:50:00z,30,0,206
2024-11-06 18:55:00z,27,0,278
2024-11-06 19:00:00z,27,0,277
2024-11-06 19:05:00z,27,0,266
2024-11-06 19:10:00z,741,0,189
2024-11-06 19:15:00z,3465,0,185
2024-11-06 19:20:00z,45,0,175
2024-11-06 19:25:00z,28,0,179
2024-11-06 19:30:00z,27,0,180
2024-11-06 19:35:00z,27,0,215
2024-11-06 19:40:00z,644,0,243
2024-11-06 19:45:00z,3442,0,250
2024-11-06 19:50:00z,45,0,233
2024-11-06 19:55:00z,29,0,253
2024-11-06 20:00:00z,27,0,257
2024-11-06 20:05:00z,27,0,251
2024-11-06 20:10:00z,57,0,246
2024-11-06 20:15:00z,3420,0,250
2024-11-06 20:20:00z,753,0,308
2024-11-06 20:25:00z,29,0,330
2024-11-06 20:30:00z,27,0,334
2024-11-06 20:35:00z,27,0,270
2024-11-06 20:40:00z,28,0,195
2024-11-06 20:45:00z,2767,0,182
2024-11-06 20:50:00z,750,0,175
2024-11-06 20:55:00z,29,0,171
2024-11-06 21:00:00z,27,0,191
2024-11-06 21:05:00z,27,0,247
2024-11-06 21:10:00z,27,0,244
2024-11-06 21:15:00z,27,0,226
2024-11-06 21:20:00z,27,0,168
2024-11-06 21:25:00z,27,0,167
2024-11-06 21:30:00z,27,0,173
2024-11-06 21:35:00z,27,0,165
2024-11-06 21:40:00z,27,0,154
2024-11-06 21:45:00z,27,0,199
2024-11-06 21:50:00z,25,0,216
2024-11-06 21:55:00z,25,0,219
2024-11-06 22:00:00z,25,0,179
2024-11-06 22:05:00z,25,0,112
2024-11-06 22:10:00z,26,0,111
2024-11-06 22:15:00z,26,0,111
2024-11-06 22:20:00z,26,0,111
2024-11-06 22:25:00z,26,0,111
2024-11-06 22:30:00z,26,0,172
2024-11-06 22:35:00z,27,0,184
2024-11-06 22:40:00z,27,0,183
2024-11-06 22:45:00z,27,0,126
2024-11-06 22:50:00z,27,0,111
2024-11-06 22:55:00z,27,0,166
2024-11-06 23:00:00z,27,0,168
2024-11-06 23:05:00z,28,0,168
2024-11-06 23:10:00z,28,0,198
2024-11-06 23:15:00z,28,0,238
2024-11-06 23:20:00z,28,0,235
2024-11-06 23:25:00z,28,0,205
2024-11-06 23:30:00z,28,0,161
2024-11-06 23:35:00z,28,0,111
2024-11-06 23:40:00z,28,0,111
2024-11-06 23:45:00z,28,0,111
2024-11-06 23:50:00z,28,0,112
2024-11-06 23:55:00z,28,0,173
2024-11-07 00:00:00z,28,0,184
2024-11-07 00:05:00z,28,0,184
2024-11-07 00:10:00z,28,0,126
2024-11-07 00:15:00z,28,0,112
2024-11-07 00:20:00z,28,0,112
2024-11-07 00:25:00z,28,0,111
2024-11-07 00:30:00z,28,0,111
2024-11-07 00:35:00z,28,0,128
2024-11-07 00:40:00z,28,0,185
2024-11-07 00:45:00z,28,0,184
2024-11-07 00:50:00z,28,0,170
2024-11-07 00:55:00z,28,0,112
2024-11-07 01:00:00z,28,0,112
2024-11-07 01:05:00z,28,0,112
2024-11-07 01:10:00z,28,0,111
2024-11-07 01:15:00z,28,0,112
2024-11-07 01:20:00z,28,0,158
2024-11-07 01:25:00z,28,0,185
2024-11-07 01:30:00z,29,0,184
2024-11-07 01:35:00z,29,0,140
2024-11-07 01:40:00z,29,0,113
2024-11-07 01:45:00z,29,0,113
2024-11-07 01:50:00z,2218,0,112
2024-11-07 01:55:00z,50,0,125
2024-11-07 02:00:00z,34,0,167
2024-11-07 02:05:00z,32,0,245
2024-11-07 02:10:00z,32,0,240
2024-11-07 02:15:00z,32,0,238
2024-11-07 02:20:00z,32,0,167
2024-11-07 02:25:00z,32,0,166
2024-11-07 02:30:00z,32,0,171
2024-11-07 02:35:00z,32,0,161
2024-11-07 02:40:00z,32,0,126
2024-11-07 02:45:00z,1696,0,139
2024-11-07 02:50:00z,52,0,186
2024-11-07 02:55:00z,35,0,185
2024-11-07 03:00:00z,32,0,155
2024-11-07 03:05:00z,32,0,113
2024-11-07 03:10:00z,32,0,112
2024-11-07 03:15:00z,32,0,112
2024-11-07 03:20:00z,615,0,107
2024-11-07 03:25:00z,1128,0,112
2024-11-07 03:30:00z,34,0,159
2024-11-07 03:35:00z,32,0,184
2024-11-07 03:40:00z,32,0,184
2024-11-07 03:45:00z,32,0,141
2024-11-07 03:50:00z,32,0,112
2024-11-07 03:55:00z,32,0,112
2024-11-07 04:00:00z,605,0,113
2024-11-07 04:05:00z,1129,0,111
2024-11-07 04:10:00z,34,0,112
2024-11-07 04:15:00z,32,0,188
2024-11-07 04:20:00z,32,0,184
2024-11-07 04:25:00z,32,0,184
2024-11-07 04:30:00z,32,0,126
2024-11-07 04:35:00z,32,0,112
2024-11-07 04:40:00z,32,0,111
2024-11-07 04:45:00z,32,0,111
2024-11-07 04:50:00z,32,0,112
2024-11-07 04:55:00z,32,0,158
2024-11-07 05:00:00z,37,0,196
2024-11-07 05:05:00z,34,0,250
2024-11-07 05:10:00z,65,0,249
2024-11-07 05:15:00z,2199,0,190
2024-11-07 05:20:00z,40,0,208
2024-11-07 05:25:00z,38,0,202
2024-11-07 05:30:00z,36,0,195
2024-11-07 05:35:00z,36,0,196
2024-11-07 05:40:00z,36,0,221
2024-11-07 05:45:00z,36,0,225
2024-11-07 05:50:00z,36,0,229
2024-11-07 05:55:00z,36,0,188
2024-11-07 06:00:00z,2210,0,223
2024-11-07 06:05:00z,2788,0,237
2024-11-07 06:10:00z,2897,0,236
2024-11-07 06:15:00z,3160,0,233
2024-11-07 06:20:00z,3322,0,297
2024-11-07 06:25:00z,3494,0,475
2024-11-07 06:30:00z,92,0,465
2024-11-07 06:35:00z,38,0,332
2024-11-07 06:40:00z,35,0,257
2024-11-07 06:45:00z,35,0,426
2024-11-07 06:50:00z,1350,0,434
2024-11-07 06:55:00z,3465,0,1045
2024-11-07 07:00:00z,755,0,978
2024-11-07 07:05:00z,36,0,434
2024-11-07 07:10:00z,34,0,258
2024-11-07 07:15:00z,33,0,212
2024-11-07 07:20:00z,33,0,251
2024-11-07 07:25:00z,1989,9,260
2024-11-07 07:30:00z,2821,31,265
2024-11-07 07:35:00z,35,88,328
2024-11-07 07:40:00z,34,116,324
2024-11-07 07:45:00z,32,136,326
2024-11-07 07:50:00z,32,175,327
2024-11-07 07:55:00z,2734,201,318
2024-11-07 08:00:00z,1450,208,279
2024-11-07 08:05:00z,35,231,269
2024-11-07 08:10:00z,32,244,264
2024-11-07 08:15:00z,32,280,260
2024-11-07 08:20:00z,726,508,213
2024-11-07 08:25:00z,3468,683,146
2024-11-07 08:30:00z,50,822,158
2024-11-07 08:35:00z,33,938,153
2024-11-07 08:40:00z,32,830,152
2024-11-07 08:45:00z,31,1006,230
2024-11-07 08:50:00z,2032,1036,218
2024-11-07 08:55:00z,1428,1040,221
2024-11-07 09:00:00z,662,1175,272
2024-11-07 09:05:00z,3980,1018,164
2024-11-07 09:10:00z,4361,923,172
2024-11-07 09:15:00z,4684,1052,173
2024-11-07 09:20:00z,3991,1071,168
2024-11-07 09:25:00z,101,1025,221
2024-11-07 09:30:00z,33,1175,246
2024-11-07 09:35:00z,32,1127,251
2024-11-07 09:40:00z,56,1404,203
2024-11-07 09:45:00z,3200,1611,112
2024-11-07 09:50:00z,2744,1534,134
2024-11-07 09:55:00z,58,1431,153
2024-11-07 10:00:00z,42,1639,157
2024-11-07 10:05:00z,33,1572,192
2024-11-07 10:10:00z,32,1541,231
2024-11-07 10:15:00z,56,1391,256
2024-11-07 10:20:00z,3303,1699,224
2024-11-07 10:25:00z,1423,1679,1466
2024-11-07 10:30:00z,34,1997,1988
2024-11-07 10:35:00z,32,1646,2428
2024-11-07 10:40:00z,32,1385,2350
2024-11-07 10:45:00z,31,1492,2371
2024-11-07 10:50:00z,715,1668,840
2024-11-07 10:55:00z,2749,1505,348
2024-11-07 11:00:00z,38,1370,361
2024-11-07 11:05:00z,32,1416,470
2024-11-07 11:10:00z,31,1436,212
2024-11-07 11:15:00z,31,1403,223
2024-11-07 11:20:00z,1957,1479,1993
2024-11-07 11:25:00z,2088,1573,2296
2024-11-07 11:30:00z,34,1492,3813
2024-11-07 11:35:00z,32,1457,3596
2024-11-07 11:40:00z,31,1407,2146
2024-11-07 11:45:00z,31,1540,503
2024-11-07 11:50:00z,2052,1476,218
2024-11-07 11:55:00z,1408,1704,172
2024-11-07 12:00:00z,34,1401,156
2024-11-07 12:05:00z,31,1443,159
2024-11-07 12:10:00z,31,1384,189
2024-11-07 12:15:00z,58,1356,232
2024-11-07 12:20:00z,3303,1252,201
2024-11-07 12:25:00z,737,1038,194
2024-11-07 12:30:00z,33,1017,148
2024-11-07 12:35:00z,31,983,140
2024-11-07 12:40:00z,31,854,135
2024-11-07 12:45:00z,59,878,142
2024-11-07 12:50:00z,3334,829,107
2024-11-07 12:55:00z,56,732,243
2024-11-07 13:00:00z,34,628,221
2024-11-07 13:05:00z,31,559,222
2024-11-07 13:10:00z,31,545,208
2024-11-07 13:15:00z,634,513,115
2024-11-07 13:20:00z,3377,493,167
2024-11-07 13:25:00z,50,459,188
2024-11-07 13:30:00z,33,434,193
2024-11-07 13:35:00z,31,448,216
2024-11-07 13:40:00z,31,480,258
2024-11-07 13:45:00z,1294,446,256
2024-11-07 13:50:00z,3406,478,164
2024-11-07 13:55:00z,51,415,141
2024-11-07 14:00:00z,33,359,133
2024-11-07 14:05:00z,31,314,133
2024-11-07 14:10:00z,31,281,133
2024-11-07 14:15:00z,65,250,131
2024-11-07 14:20:00z,3397,220,208
2024-11-07 14:25:00z,54,223,205
2024-11-07 14:30:00z,33,192,218
2024-11-07 14:35:00z,31,191,148
2024-11-07 14:40:00z,31,143,156
2024-11-07 14:45:00z,736,111,163
2024-11-07 14:50:00z,2745,99,744
2024-11-07 14:55:00z,39,86,520
2024-11-07 15:00:00z,29,75,321
2024-11-07 15:05:00z,27,59,403
2024-11-07 15:10:00z,27,41,1578
2024-11-07 15:15:00z,716,33,2285
2024-11-07 15:20:00z,2762,37,2289
2024-11-07 15:25:00z,43,12,2195
2024-11-07 15:30:00z,29,0,2300
2024-11-07 15:35:00z,27,0,2251
2024-11-07 15:40:00z,27,0,2271
2024-11-07 15:45:00z,1396,0,1216
2024-11-07 15:50:00z,2793,0,335
2024-11-07 15:55:00z,30,0,425
2024-11-07 16:00:00z,28,0,417
2024-11-07 16:05:00z,27,0,402
2024-11-07 16:10:00z,27,0,477
2024-11-07 16:15:00z,2702,0,384
2024-11-07 16:20:00z,1430,0,319
2024-11-07 16:25:00z,30,0,442
2024-11-07 16:30:00z,27,0,465
2024-11-07 16:35:00z,27,0,341
2024-11-07 16:40:00z,27,0,253
2024-11-07 16:45:00z,2090,0,699
2024-11-07 16:50:00z,1433,0,247
2024-11-07 16:55:00z,30,0,235
2024-11-07 17:00:00z,27,0,537
2024-11-07 17:05:00z,27,0,304
2024-11-07 17:10:00z,27,0,287
2024-11-07 17:15:00z,1424,0,232
2024-11-07 17:20:00z,2117,0,190
2024-11-07 17:25:00z,30,0,159
2024-11-07 17:30:00z,28,0,170
2024-11-07 17:35:00z,27,0,326
2024-11-07 17:40:00z,27,0,425
2024-11-07 17:45:00z,2038,0,386
2024-11-07 17:50:00z,2138,0,261
2024-11-07 17:55:00z,30,0,312
2024-11-07 18:00:00z,28,0,312
2024-11-07 18:05:00z,27,0,278
2024-11-07 18:10:00z,27,0,222
2024-11-07 18:15:00z,2095,0,221
2024-11-07 18:20:00z,2143,0,216
2024-11-07 18:25:00z,30,0,203
2024-11-07 18:30:00z,28,0,247
2024-11-07 18:35:00z,27,0,286
2024-11-07 18:40:00z,27,0,292
2024-11-07 18:45:00z,1424,0,241
2024-11-07 18:50:00z,2836,0,191
2024-11-07 18:55:00z,30,0,200
2024-11-07 19:00:00z,28,0,212
2024-11-07 19:05:00z,27,0,207
2024-11-07 19:10:00z,27,0,231
2024-11-07 19:15:00z,703,0,282
2024-11-07 19:20:00z,3484,0,297
2024-11-07 19:25:00z,48,0,278
2024-11-07 19:30:00z,29,0,187
2024-11-07 19:35:00z,27,0,186
2024-11-07 19:40:00z,27,0,186
2024-11-07 19:45:00z,643,0,185
2024-11-07 19:50:00z,3469,0,194
2024-11-07 19:55:00z,761,0,237
2024-11-07 20:00:00z,29,0,265
2024-11-07 20:05:00z,27,0,266
2024-11-07 20:10:00z,27,0,223
2024-11-07 20:15:00z,36,0,190
2024-11-07 20:20:00z,3389,0,294
2024-11-07 20:25:00z,765,0,469
2024-11-07 20:30:00z,29,0,464
2024-11-07 20:35:00z,27,0,432
2024-11-07 20:40:00z,26,0,399
2024-11-07 20:45:00z,27,0,326
2024-11-07 20:50:00z,2016,0,292
2024-11-07 20:55:00z,2146,0,232
2024-11-07 21:00:00z,29,0,217
2024-11-07 21:05:00z,27,0,222
2024-11-07 21:10:00z,26,0,215
2024-11-07 21:15:00z,26,0,182
2024-11-07 21:20:00z,27,0,231
2024-11-07 21:25:00z,27,0,211
2024-11-07 21:30:00z,27,0,229
2024-11-07 21:35:00z,27,0,175
2024-11-07 21:40:00z,27,0,153
2024-11-07 21:45:00z,27,0,153
2024-11-07 21:50:00z,28,0,152
2024-11-07 21:55:00z,27,0,120
2024-11-07 22:00:00z,25,0,145
2024-11-07 22:05:00z,25,0,187
2024-11-07 22:10:00z,26,0,212
2024-11-07 22:15:00z,26,0,169
2024-11-07 22:20:00z,26,0,112
2024-11-07 22:25:00z,26,0,112
2024-11-07 22:30:00z,27,0,113
2024-11-07 22:35:00z,27,0,112
2024-11-07 22:40:00z,27,0,112
2024-11-07 22:45:00z,27,0,173
2024-11-07 22:50:00z,27,0,185
2024-11-07 22:55:00z,27,0,184
2024-11-07 23:00:00z,27,0,127
2024-11-07 23:05:00z,27,0,112
2024-11-07 23:10:00z,28,0,112
2024-11-07 23:15:00z,28,0,112
2024-11-07 23:20:00z,28,0,113
2024-11-07 23:25:00z,28,0,128
2024-11-07 23:30:00z,28,0,197
2024-11-07 23:35:00z,28,0,243
2024-11-07 23:40:00z,28,0,226
2024-11-07 23:45:00z,28,0,167
2024-11-07 23:50:00z,28,0,166
2024-11-07 23:55:00z,28,0,166
2024-11-08 00:00:00z,28,0,164
2024-11-08 00:05:00z,28,0,163
2024-11-08 00:10:00z,28,0,198
2024-11-08 00:15:00z,28,0,186
2024-11-08 00:20:00z,28,0,184
2024-11-08 00:25:00z,28,0,141
2024-11-08 00:30:00z,28,0,113
2024-11-08 00:35:00z,28,0,112
2024-11-08 00:40:00z,28,0,113
2024-11-08 00:45:00z,29,0,112
2024-11-08 00:50:00z,28,0,112
2024-11-08 00:55:00z,28,0,190
2024-11-08 01:00:00z,28,0,186
2024-11-08 01:05:00z,28,0,183
2024-11-08 01:10:00z,28,0,113
2024-11-08 01:15:00z,28,0,113
2024-11-08 01:20:00z,29,0,113
2024-11-08 01:25:00z,29,0,112
2024-11-08 01:30:00z,29,0,112
2024-11-08 01:35:00z,29,0,160
2024-11-08 01:40:00z,29,0,186
2024-11-08 01:45:00z,29,0,185
2024-11-08 01:50:00z,58,0,142
2024-11-08 01:55:00z,2755,0,113
2024-11-08 02:00:00z,49,0,113
2024-11-08 02:05:00z,34,0,114
2024-11-08 02:10:00z,32,0,113
2024-11-08 02:15:00z,32,0,113
2024-11-08 02:20:00z,32,0,190
2024-11-08 02:25:00z,32,0,185
2024-11-08 02:30:00z,32,0,217
2024-11-08 02:35:00z,32,0,169
2024-11-08 02:40:00z,64,0,170
2024-11-08 02:45:00z,1695,0,167
2024-11-08 02:50:00z,35,0,165
2024-11-08 02:55:00z,32,0,167
2024-11-08 03:00:00z,32,0,197
2024-11-08 03:05:00z,32,0,237
2024-11-08 03:10:00z,32,0,195
2024-11-08 03:15:00z,32,0,141
2024-11-08 03:20:00z,1153,0,112
2024-11-08 03:25:00z,594,0,113
2024-11-08 03:30:00z,34,0,113
2024-11-08 03:35:00z,32,0,112
2024-11-08 03:40:00z,32,0,113
2024-11-08 03:45:00z,32,0,189
2024-11-08 03:50:00z,32,0,186
2024-11-08 03:55:00z,32,0,185
2024-11-08 04:00:00z,1714,0,112
2024-11-08 04:05:00z,35,0,113
2024-11-08 04:10:00z,33,0,114
2024-11-08 04:15:00z,32,0,113
2024-11-08 04:20:00z,32,0,113
2024-11-08 04:25:00z,32,0,159
2024-11-08 04:30:00z,32,0,186
2024-11-08 04:35:00z,32,0,184
2024-11-08 04:40:00z,58,0,141
2024-11-08 04:45:00z,1685,0,112
2024-11-08 04:50:00z,35,0,112
2024-11-08 04:55:00z,32,0,113
2024-11-08 05:00:00z,35,0,112
2024-11-08 05:05:00z,36,0,111
2024-11-08 05:10:00z,35,0,188
2024-11-08 05:15:00z,35,0,186
