timestep,price_el_demand,price_el_source
7130,-20.05,20.05
7131,-17.28,17.28
7132,-22.1,22.1
7133,-19.67,19.67
7134,-22.63,22.63
7135,-28.02,28.02
7136,-30.47,30.47
7137,-41.6,41.6
7138,-40.29,40.29
7139,-37.64,37.64
7140,-34.23,34.23
7141,-31.04,31.04
7142,-30.91,30.91
7143,-31.44,31.44
7144,-33.1,33.1
7145,-39.99,39.99
7146,-47.1,47.1
7147,-52.57,52.57
7148,-43,43
7149,-35.35,35.35
7150,-31.55,31.55
7151,-30.01,30.01
7152,-24.88,24.88
7153,-23.94,23.94
7154,-21.69,21.69
7155,-21.69,21.69
7156,-14.29,14.29
7157,-17.46,17.46
7158,-18.3,18.3
7159,-23.36,23.36
7160,-25.56,25.56
7161,-25.43,25.43
7162,-30.02,30.02
7163,-30.01,30.01
7164,-28.49,28.49
7165,-24.35,24.35
7166,-18.49,18.49
7167,-16.71,16.71
7168,-22.22,22.22
7169,-31.12,31.12
7170,-41.18,41.18
7171,-46.27,46.27
7172,-37.2,37.2
7173,-30,30
7174,-29.82,29.82
7175,-30.07,30.07
7176,-23.47,23.47
7177,-13.92,13.92
7178,-13.6,13.6
7179,-13.95,13.95
7180,-15.03,15.03
7181,-18.6,18.6
7182,-22.93,22.93
7183,-38.15,38.15
7184,-40.01,40.01
7185,-32.28,32.28
7186,-30.98,30.98
7187,-30.32,30.32
7188,-30.09,30.09
7189,-30.03,30.03
7190,-30.05,30.05
7191,-34.06,34.06
7192,-48.76,48.76
7193,-52.04,52.04
7194,-56.28,56.28
7195,-62.07,62.07
7196,-51.37,51.37
7197,-45.08,45.08
7198,-31.56,31.56
7199,-29.31,29.31
7200,-23.92,23.92
7201,-28.03,28.03
7202,-27.13,27.13
7203,-25.34,25.34
7204,-27.76,27.76
7205,-25.48,25.48
7206,-29.84,29.84
7207,-39.4,39.4
7208,-46.91,46.91
7209,-46.49,46.49
7210,-39.92,39.92
7211,-31.73,31.73
7212,-30.96,30.96
7213,-30.8,30.8
7214,-31.31,31.31
7215,-31.4,31.4
7216,-44.96,44.96
7217,-49.42,49.42
7218,-58.4,58.4
7219,-54.99,54.99
7220,-45,45
7221,-37.6,37.6
7222,-30.63,30.63
7223,-28.21,28.21
7224,-23.91,23.91
7225,-26.06,26.06
7226,-24.24,24.24
7227,-21.48,21.48
7228,-24.31,24.31
7229,-24.36,24.36
7230,-28.42,28.42
7231,-34.97,34.97
7232,-50.38,50.38
7233,-50.93,50.93
7234,-49.31,49.31
7235,-47.44,47.44
7236,-46.97,46.97
7237,-45.94,45.94
7238,-49.99,49.99
7239,-51.7,51.7
7240,-52.25,52.25
7241,-47.99,47.99
7242,-54.35,54.35
7243,-69.96,69.96
7244,-60.97,60.97
7245,-52.44,52.44
7246,-46.93,46.93
7247,-44.99,44.99
7248,-32.87,32.87
7249,-32.98,32.98
7250,-32.36,32.36
7251,-32.73,32.73
7252,-29.94,29.94
7253,-30.19,30.19
7254,-34.29,34.29
7255,-47,47
7256,-54.56,54.56
7257,-58.32,58.32
7258,-57.53,57.53
7259,-56.97,56.97
7260,-56.71,56.71
7261,-54.18,54.18
7262,-52.99,52.99
7263,-53.45,53.45
7264,-52.93,52.93
7265,-52,52
7266,-56.42,56.42
7267,-64.1,64.1
7268,-54.91,54.91
7269,-49.62,49.62
7270,-45.92,45.92
7271,-38.24,38.24
7272,-30.36,30.36
7273,-29.53,29.53
7274,-30.64,30.64
7275,-29.9,29.9
7276,-26.66,26.66
7277,-28.01,28.01
7278,-29.98,29.98
7279,-37.36,37.36
7280,-46.04,46.04
7281,-47.34,47.34
7282,-45.91,45.91
7283,-40.36,40.36
7284,-37.39,37.39
7285,-33,33
7286,-32.1,32.1
7287,-33.93,33.93
7288,-43.12,43.12
7289,-44.24,44.24
7290,-46.91,46.91
7291,-49.34,49.34
7292,-46.14,46.14
7293,-39.01,39.01
7294,-32.17,32.17
7295,-33.48,33.48
7296,-29.43,29.43
7297,-27.24,27.24
7298,-19.67,19.67
7299,-17.25,17.25
7300,-15.34,15.34
7301,-14.29,14.29
7302,-13.52,13.52
7303,-16.2,16.2
7304,-17.61,17.61
7305,-20.83,20.83
7306,-26,26
7307,-26.03,26.03
7308,-24.96,24.96
7309,-25.32,25.32
7310,-21.38,21.38
7311,-21.14,21.14
7312,-27.02,27.02
7313,-30.41,30.41
7314,-43.79,43.79
7315,-45.92,45.92
7316,-44,44
7317,-31.92,31.92
7318,-26.97,26.97
7319,-29.01,29.01
7320,-19.75,19.75
7321,-15.01,15.01
7322,-14.64,14.64
7323,-13.03,13.03
7324,-10.78,10.78
7325,-11.65,11.65
7326,-11.88,11.88
7327,-12.98,12.98
7328,-13.55,13.55
7329,-14.31,14.31
7330,-15.1,15.1
7331,-15.9,15.9
7332,-16.9,16.9
7333,-17.31,17.31
7334,-16.64,16.64
7335,-14.69,14.69
7336,-15.05,15.05
7337,-20.2,20.2
7338,-30.03,30.03
7339,-30.92,30.92
7340,-29.42,29.42
7341,-21.65,21.65
7342,-15.09,15.09
7343,-14.63,14.63
7344,-9.96,9.96
7345,-10.83,10.83
7346,-4.63,4.63
7347,-3.65,3.65
7348,-0.12,0.12
7349,-2.58,2.58
7350,-10.04,10.04
7351,-28.97,28.97
7352,-39.8,39.8
7353,-37.43,37.43
7354,-30.65,30.65
7355,-30.06,30.06
7356,-30.88,30.88
7357,-29.81,29.81
7358,-31.62,31.62
7359,-32.64,32.64
7360,-38.58,38.58
7361,-40.47,40.47
7362,-45.35,45.35
7363,-44.96,44.96
7364,-34.84,34.84
7365,-26.04,26.04
7366,-17.57,17.57
7367,-14.17,14.17
7368,-7.55,7.55
7369,-7.93,7.93
7370,-5.61,5.61
7371,-6.99,6.99
7372,-12.45,12.45
7373,-12.63,12.63
7374,-18.76,18.76
7375,-31.4,31.4
7376,-39.28,39.28
7377,-35.91,35.91
7378,-31.43,31.43
7379,-30.44,30.44
7380,-31.29,31.29
7381,-31.27,31.27
7382,-32.59,32.59
7383,-41.41,41.41
7384,-46.41,46.41
7385,-46.97,46.97
7386,-57.47,57.47
7387,-62.19,62.19
7388,-55.04,55.04
7389,-45.96,45.96
7390,-40.58,40.58
7391,-31.29,31.29
7392,-28.19,28.19
7393,-30.36,30.36
7394,-28.37,28.37
7395,-26.7,26.7
7396,-25.98,25.98
7397,-27.19,27.19
7398,-30.71,30.71
7399,-43.36,43.36
7400,-53.75,53.75
7401,-51.97,51.97
7402,-53.57,53.57
7403,-51.72,51.72
7404,-52.55,52.55
7405,-52.64,52.64
7406,-53.5,53.5
7407,-51.15,51.15
7408,-51.46,51.46
7409,-53.5,53.5
7410,-61.3,61.3
7411,-69.84,69.84
7412,-55.09,55.09
7413,-52.43,52.43
7414,-44.9,44.9
7415,-34.01,34.01
7416,-29.47,29.47
7417,-31.09,31.09
7418,-31.06,31.06
7419,-30.22,30.22
7420,-30.21,30.21
7421,-31.02,31.02
7422,-32.99,32.99
7423,-46.31,46.31
7424,-55.66,55.66
7425,-60.56,60.56
7426,-60.06,60.06
7427,-60.42,60.42
7428,-60.08,60.08
7429,-55.41,55.41
7430,-53.75,53.75
7431,-53.5,53.5
7432,-53.96,53.96
7433,-55.98,55.98
7434,-63.72,63.72
7435,-77.92,77.92
7436,-63.5,63.5
7437,-54.92,54.92
7438,-45.94,45.94
7439,-40.35,40.35
7440,-31.02,31.02
7441,-29.88,29.88
7442,-27.86,27.86
7443,-26.7,26.7
7444,-25.91,25.91
7445,-26.81,26.81
7446,-26.7,26.7
7447,-34.76,34.76
7448,-49.04,49.04
7449,-50.4,50.4
7450,-46.19,46.19
7451,-44.94,44.94
7452,-36.16,36.16
7453,-33.07,33.07
7454,-32.32,32.32
7455,-32.78,32.78
7456,-35.68,35.68
7457,-38.08,38.08
7458,-46,46
7459,-45.38,45.38
7460,-43.4,43.4
7461,-31.25,31.25
7462,-30,30
7463,-29.82,29.82
7464,-24.97,24.97
7465,-18.46,18.46
7466,-14.69,14.69
7467,-17.85,17.85
7468,-18.47,18.47
7469,-17.78,17.78
7470,-18.65,18.65
7471,-21.96,21.96
7472,-26.14,26.14
7473,-28.22,28.22
7474,-29.44,29.44
7475,-28.86,28.86
7476,-28.42,28.42
7477,-26.27,26.27
7478,-26.26,26.26
7479,-28.84,28.84
7480,-31.86,31.86
7481,-32.77,32.77
7482,-42.19,42.19
7483,-51.91,51.91
7484,-44.78,44.78
7485,-30.39,30.39
7486,-29.81,29.81
7487,-28.91,28.91
7488,-24.8,24.8
7489,-21.42,21.42
7490,-19.06,19.06
7491,-15.97,15.97
7492,-13.99,13.99
7493,-13.99,13.99
7494,-14.1,14.1
7495,-12.63,12.63
7496,-14.04,14.04
7497,-15.93,15.93
7498,-19,19
7499,-23.91,23.91
7500,-25.28,25.28
7501,-24.77,24.77
7502,-25.08,25.08
7503,-25.01,25.01
7504,-26.16,26.16
7505,-28.24,28.24
7506,-35.39,35.39
7507,-41.41,41.41
7508,-36.84,36.84
7509,-30.52,30.52
7510,-30.01,30.01
7511,-29.41,29.41
7512,-25.25,25.25
7513,-25.21,25.21
7514,-24.25,24.25
7515,-24.76,24.76
7516,-23.91,23.91
7517,-24.08,24.08
7518,-25.63,25.63
7519,-42.92,42.92
7520,-50.13,50.13
7521,-50.43,50.43
7522,-50.06,50.06
7523,-49.97,49.97
7524,-49.73,49.73
7525,-50.04,50.04
7526,-48.72,48.72
7527,-48.44,48.44
7528,-48.62,48.62
7529,-47.99,47.99
7530,-53.53,53.53
7531,-52.96,52.96
7532,-49.91,49.91
7533,-44.96,44.96
7534,-33.44,33.44
7535,-30.9,30.9
7536,-28.14,28.14
7537,-30.04,30.04
7538,-28.81,28.81
7539,-27.25,27.25
7540,-25.6,25.6
7541,-25.44,25.44
7542,-27.98,27.98
7543,-31.29,31.29
7544,-41.13,41.13
7545,-42.72,42.72
7546,-42.87,42.87
7547,-38.62,38.62
7548,-41.63,41.63
7549,-43.11,43.11
7550,-40.43,40.43
7551,-38.29,38.29
7552,-39.28,39.28
7553,-42.01,42.01
7554,-46.32,46.32
7555,-48.65,48.65
7556,-44.98,44.98
7557,-37.79,37.79
7558,-31.63,31.63
7559,-29.76,29.76
7560,-25.74,25.74
7561,-25.14,25.14
7562,-22.15,22.15
7563,-18.28,18.28
7564,-14.6,14.6
7565,-19.92,19.92
7566,-24.73,24.73
7567,-32.38,32.38
7568,-46.68,46.68
7569,-47.14,47.14
7570,-45.96,45.96
7571,-44.94,44.94
7572,-46.04,46.04
7573,-44.96,44.96
7574,-46.98,46.98
7575,-47.12,47.12
7576,-49.15,49.15
7577,-49.94,49.94
7578,-60.7,60.7
7579,-68.13,68.13
7580,-57.81,57.81
7581,-49.51,49.51
7582,-42.5,42.5
7583,-34.39,34.39
7584,-29.92,29.92
7585,-29.41,29.41
7586,-28.11,28.11
7587,-26.88,26.88
7588,-24.95,24.95
7589,-26.55,26.55
7590,-28.22,28.22
7591,-38.39,38.39
7592,-54.09,54.09
7593,-53.9,53.9
7594,-55,55
7595,-54.27,54.27
7596,-53.8,53.8
7597,-51.62,51.62
7598,-49.91,49.91
7599,-47.42,47.42
7600,-47.01,47.01
7601,-48.05,48.05
7602,-58.01,58.01
7603,-58.93,58.93
7604,-52.97,52.97
7605,-47.18,47.18
7606,-37.93,37.93
7607,-33.85,33.85
7608,-30.59,30.59
7609,-29.58,29.58
7610,-27.93,27.93
7611,-26.34,26.34
7612,-25.35,25.35
7613,-25.97,25.97
7614,-28,28
7615,-35.13,35.13
7616,-47.3,47.3
7617,-47.91,47.91
7618,-46.21,46.21
7619,-45.2,45.2
7620,-44.03,44.03
7621,-40.26,40.26
7622,-38.92,38.92
7623,-34.41,34.41
7624,-37,37
7625,-39.98,39.98
7626,-46.93,46.93
7627,-45.93,45.93
7628,-42.25,42.25
7629,-32.92,32.92
7630,-31.3,31.3
7631,-30.54,30.54
7632,-28.2,28.2
7633,-26.73,26.73
7634,-26.02,26.02
7635,-25.56,25.56
7636,-21.95,21.95
7637,-20,20
7638,-21.77,21.77
7639,-24.93,24.93
7640,-28.01,28.01
7641,-30.01,30.01
7642,-32.68,32.68
7643,-33.69,33.69
7644,-34.65,34.65
7645,-36.1,36.1
7646,-32.99,32.99
7647,-31.42,31.42
7648,-31.03,31.03
7649,-32.79,32.79
7650,-41.28,41.28
7651,-44.94,44.94
7652,-43.11,43.11
7653,-40.3,40.3
7654,-33.57,33.57
7655,-31.9,31.9
7656,-27.94,27.94
7657,-25,25
7658,-20.01,20.01
7659,-18.04,18.04
7660,-13.92,13.92
7661,-14.42,14.42
7662,-15.96,15.96
7663,-14,14
7664,-14.99,14.99
7665,-21.85,21.85
7666,-27.38,27.38
7667,-29.47,29.47
7668,-31.15,31.15
7669,-32.61,32.61
7670,-29.36,29.36
7671,-26.85,26.85
7672,-25.35,25.35
7673,-28.42,28.42
7674,-33.08,33.08
7675,-38.99,38.99
7676,-40,40
7677,-38.4,38.4
7678,-30.97,30.97
7679,-33.04,33.04
7680,-28.08,28.08
7681,-24.49,24.49
7682,-21.98,21.98
7683,-21.52,21.52
7684,-15.23,15.23
7685,-16.08,16.08
7686,-24.42,24.42
7687,-38.23,38.23
7688,-51.32,51.32
7689,-54.29,54.29
7690,-53.4,53.4
7691,-52.43,52.43
7692,-53.79,53.79
7693,-51.98,51.98
7694,-54.15,54.15
7695,-56.25,56.25
7696,-54.97,54.97
7697,-57.41,57.41
7698,-64,64
7699,-67.52,67.52
7700,-54.99,54.99
7701,-49.78,49.78
7702,-42.07,42.07
7703,-35.2,35.2
7704,-30.6,30.6
7705,-29.77,29.77
7706,-29.21,29.21
7707,-28.09,28.09
7708,-26.66,26.66
7709,-28.06,28.06
7710,-30.73,30.73
7711,-43.3,43.3
7712,-53.5,53.5
7713,-55.5,55.5
7714,-54.99,54.99
7715,-54.76,54.76
7716,-54.96,54.96
7717,-52.88,52.88
7718,-52.76,52.76
7719,-54.5,54.5
7720,-54.75,54.75
7721,-57.02,57.02
7722,-61.68,61.68
7723,-63.3,63.3
7724,-56.47,56.47
7725,-49.96,49.96
7726,-46.08,46.08
7727,-35.62,35.62
7728,-31.71,31.71
7729,-31.11,31.11
7730,-30.33,30.33
7731,-29.42,29.42
7732,-28.54,28.54
7733,-29.65,29.65
7734,-33.01,33.01
7735,-43.96,43.96
7736,-55.19,55.19
7737,-59.94,59.94
7738,-60,60
7739,-58.75,58.75
7740,-57.78,57.78
7741,-54.41,54.41
7742,-54.32,54.32
7743,-52.98,52.98
7744,-50.5,50.5
7745,-53.05,53.05
7746,-60.36,60.36
7747,-66.97,66.97
7748,-59.45,59.45
7749,-52.26,52.26
7750,-47.26,47.26
7751,-40.38,40.38
7752,-32.24,32.24
7753,-33.54,33.54
7754,-31.4,31.4
7755,-30.74,30.74
7756,-30.09,30.09
7757,-30.33,30.33
7758,-32.51,32.51
7759,-44.75,44.75
7760,-58.69,58.69
7761,-58.13,58.13
7762,-56.37,56.37
7763,-53.86,53.86
7764,-52.06,52.06
7765,-48.11,48.11
7766,-48.5,48.5
7767,-49.97,49.97
7768,-50.57,50.57
7769,-56.48,56.48
7770,-57.93,57.93
7771,-61.47,61.47
7772,-58.34,58.34
7773,-52.74,52.74
7774,-46.85,46.85
7775,-41.95,41.95
7776,-32.92,32.92
7777,-32.16,32.16
7778,-31.06,31.06
7779,-30.82,30.82
7780,-30.3,30.3
7781,-30.63,30.63
7782,-32.05,32.05
7783,-43.97,43.97
7784,-52.41,52.41
7785,-55.32,55.32
7786,-55.17,55.17
7787,-54.38,54.38
7788,-53.3,53.3
7789,-53.94,53.94
7790,-51.49,51.49
7791,-48.99,48.99
7792,-50.38,50.38
7793,-52.05,52.05
7794,-55.26,55.26
7795,-55.37,55.37
7796,-52.85,52.85
7797,-47.51,47.51
7798,-39.44,39.44
7799,-35.15,35.15
7800,-31.42,31.42
7801,-31.74,31.74
7802,-31.19,31.19
7803,-31.07,31.07
7804,-30.57,30.57
7805,-30.27,30.27
7806,-30.64,30.64
7807,-31.06,31.06
7808,-33.57,33.57
7809,-39.5,39.5
7810,-40.2,40.2
7811,-38.71,38.71
7812,-34.95,34.95
7813,-33.53,33.53
7814,-32.26,32.26
7815,-32.63,32.63
7816,-33.21,33.21
7817,-35,35
7818,-42.54,42.54
7819,-45.39,45.39
7820,-40.96,40.96
7821,-33.7,33.7
7822,-30.81,30.81
7823,-31.45,31.45
7824,-29.83,29.83
7825,-26.21,26.21
7826,-22.96,22.96
7827,-17.59,17.59
7828,-16,16
7829,-15.27,15.27
7830,-15.27,15.27
7831,-15.68,15.68
7832,-16.63,16.63
7833,-22.96,22.96
7834,-26.32,26.32
7835,-28.23,28.23
7836,-30.07,30.07
7837,-30.32,30.32
7838,-28.56,28.56
7839,-26.03,26.03
7840,-26.44,26.44
7841,-30.31,30.31
7842,-34.3,34.3
7843,-34.26,34.26
7844,-32.1,32.1
7845,-30.4,30.4
7846,-28.87,28.87
7847,-28.39,28.39
7848,-21,21
7849,-14.28,14.28
7850,-14.23,14.23
7851,-14.25,14.25
7852,-13.05,13.05
7853,-12.26,12.26
7854,-18.95,18.95
7855,-38.11,38.11
7856,-49.49,49.49
7857,-51,51
7858,-48.96,48.96
7859,-48.97,48.97
7860,-50.32,50.32
7861,-48.5,48.5
7862,-49,49
7863,-49.95,49.95
7864,-50.54,50.54
7865,-51.51,51.51
7866,-60.16,60.16
7867,-63.34,63.34
7868,-54.91,54.91
7869,-50.07,50.07
7870,-44.54,44.54
7871,-33.58,33.58
7872,-30.79,30.79
7873,-31.06,31.06
7874,-30.31,30.31
7875,-29.1,29.1
7876,-28.74,28.74
7877,-29.72,29.72
7878,-31.44,31.44
7879,-46.9,46.9
7880,-56.27,56.27
7881,-56.03,56.03
7882,-55.94,55.94
7883,-53.99,53.99
7884,-54.33,54.33
7885,-53.01,53.01
7886,-54,54
7887,-55,55
7888,-57.29,57.29
7889,-57.99,57.99
7890,-69.44,69.44
7891,-68.03,68.03
7892,-57.72,57.72
7893,-52.22,52.22
7894,-47,47
7895,-40.97,40.97
7896,-33.06,33.06
7897,-31.16,31.16
7898,-31.05,31.05
7899,-29.78,29.78
7900,-28.48,28.48
7901,-29.25,29.25
7902,-29.89,29.89
7903,-39.78,39.78
7904,-54.93,54.93
7905,-54.49,54.49
7906,-52.34,52.34
7907,-51.91,51.91
7908,-51.92,51.92
7909,-49.14,49.14
7910,-50.67,50.67
7911,-50.93,50.93
7912,-49.94,49.94
7913,-52,52
7914,-55.96,55.96
7915,-56.42,56.42
7916,-50.68,50.68
7917,-45.95,45.95
7918,-34.06,34.06
7919,-33.05,33.05
7920,-30.34,30.34
7921,-28.63,28.63
7922,-29.5,29.5
7923,-28.86,28.86
7924,-28.81,28.81
7925,-29.47,29.47
7926,-31.22,31.22
7927,-35.59,35.59
7928,-50.1,50.1
7929,-51.58,51.58
7930,-51.08,51.08
7931,-48.96,48.96
7932,-50.42,50.42
7933,-51.07,51.07
7934,-54.7,54.7
7935,-53.48,53.48
7936,-53.3,53.3
7937,-52.95,52.95
7938,-54.91,54.91
7939,-53.87,53.87
7940,-50.91,50.91
7941,-40.92,40.92
7942,-33.61,33.61
7943,-31.71,31.71
7944,-29.1,29.1
7945,-22.55,22.55
7946,-20.87,20.87
7947,-16.42,16.42
7948,-14.43,14.43
7949,-15.15,15.15
7950,-24.19,24.19
7951,-30.33,30.33
7952,-40.92,40.92
7953,-42.04,42.04
7954,-39.53,39.53
7955,-35.45,35.45
7956,-34.29,34.29
7957,-33.7,33.7
7958,-33.88,33.88
7959,-33.79,33.79
7960,-33.61,33.61
7961,-35.44,35.44
7962,-41.15,41.15
7963,-40.95,40.95
7964,-40.97,40.97
7965,-33.33,33.33
7966,-31.17,31.17
7967,-31.34,31.34
7968,-26.45,26.45
7969,-29.61,29.61
7970,-23.34,23.34
7971,-24.59,24.59
7972,-22.54,22.54
7973,-24.57,24.57
7974,-24.59,24.59
7975,-23.57,23.57
7976,-27.25,27.25
7977,-31.86,31.86
7978,-32.64,32.64
7979,-32.69,32.69
7980,-32.04,32.04
7981,-32.7,32.7
7982,-32.15,32.15
7983,-32.04,32.04
7984,-33.39,33.39
7985,-34.65,34.65
7986,-41.94,41.94
7987,-44.98,44.98
7988,-40,40
7989,-35.37,35.37
7990,-32.17,32.17
7991,-36.94,36.94
7992,-31.41,31.41
7993,-29.98,29.98
7994,-27.2,27.2
7995,-24.78,24.78
7996,-25.04,25.04
7997,-24.73,24.73
7998,-24.72,24.72
7999,-22.27,22.27
8000,-22.23,22.23
8001,-25.04,25.04
8002,-31.02,31.02
8003,-32.07,32.07
8004,-34.29,34.29
8005,-33.59,33.59
8006,-32.05,32.05
8007,-32.01,32.01
8008,-32.11,32.11
8009,-35.06,35.06
8010,-35.08,35.08
8011,-38.46,38.46
8012,-40.26,40.26
8013,-38.07,38.07
8014,-32.49,32.49
8015,-32.31,32.31
8016,-27.48,27.48
8017,-26.21,26.21
8018,-20.79,20.79
8019,-14.88,14.88
8020,-14.27,14.27
8021,-14.27,14.27
8022,-20,20
8023,-33.05,33.05
8024,-47.94,47.94
8025,-48,48
8026,-48.04,48.04
8027,-48.97,48.97
8028,-50.09,50.09
8029,-49.1,49.1
8030,-54.21,54.21
8031,-51.86,51.86
8032,-52,52
8033,-51.62,51.62
8034,-54.94,54.94
8035,-48.94,48.94
8036,-49,49
8037,-44.96,44.96
8038,-33.87,33.87
8039,-35.1,35.1
8040,-31.81,31.81
8041,-32.55,32.55
8042,-31.6,31.6
8043,-31.16,31.16
8044,-29.84,29.84
8045,-30.56,30.56
8046,-32.25,32.25
8047,-44.59,44.59
8048,-57.76,57.76
8049,-64.42,64.42
8050,-64.83,64.83
8051,-64.43,64.43
8052,-63.36,63.36
8053,-60.4,60.4
8054,-59.07,59.07
8055,-58.08,58.08
8056,-56.96,56.96
8057,-61.84,61.84
8058,-77.52,77.52
8059,-68.19,68.19
8060,-60.09,60.09
8061,-54.87,54.87
8062,-48.06,48.06
8063,-46.49,46.49
8064,-36.95,36.95
8065,-32.29,32.29
8066,-32.48,32.48
8067,-31.98,31.98
8068,-31.67,31.67
8069,-31.47,31.47
8070,-35.08,35.08
8071,-46.31,46.31
8072,-63,63
8073,-62.09,62.09
8074,-64.9,64.9
8075,-64.55,64.55
8076,-69.8,69.8
8077,-62.3,62.3
8078,-64.62,64.62
8079,-67.76,67.76
8080,-65.66,65.66
8081,-65.95,65.95
8082,-82.87,82.87
8083,-72.72,72.72
8084,-69.91,69.91
8085,-58.96,58.96
8086,-50.6,50.6
8087,-49.01,49.01
8088,-36.65,36.65
8089,-35.87,35.87
8090,-34.06,34.06
8091,-33.61,33.61
8092,-33.5,33.5
8093,-33.76,33.76
8094,-36.18,36.18
8095,-45.41,45.41
8096,-60.87,60.87
8097,-64,64
8098,-67.64,67.64
8099,-67.7,67.7
8100,-67.7,67.7
8101,-65.99,65.99
8102,-67.47,67.47
8103,-67.87,67.87
8104,-65.83,65.83
8105,-72.23,72.23
8106,-87.97,87.97
8107,-73.59,73.59
8108,-64.67,64.67
8109,-53.97,53.97
8110,-48.91,48.91
8111,-46.24,46.24
8112,-36.51,36.51
8113,-37.26,37.26
8114,-35.06,35.06
8115,-34.54,34.54
8116,-34.46,34.46
8117,-35.06,35.06
8118,-36.54,36.54
8119,-50.91,50.91
8120,-66.64,66.64
8121,-70.41,70.41
8122,-68.99,68.99
8123,-69.77,69.77
8124,-66.39,66.39
8125,-68.05,68.05
8126,-64.39,64.39
8127,-58.67,58.67
8128,-57.5,57.5
8129,-59.98,59.98
8130,-70.61,70.61
8131,-64.9,64.9
8132,-62.76,62.76
8133,-51.5,51.5
8134,-48.04,48.04
8135,-44.09,44.09
8136,-35.07,35.07
8137,-36.22,36.22
8138,-32.86,32.86
8139,-32.6,32.6
8140,-32.49,32.49
8141,-32.79,32.79
8142,-32.73,32.73
8143,-33.51,33.51
8144,-35.27,35.27
8145,-46.03,46.03
8146,-50.43,50.43
8147,-51.71,51.71
8148,-51.72,51.72
8149,-51.16,51.16
8150,-50.03,50.03
8151,-48.92,48.92
8152,-48.91,48.91
8153,-50.48,50.48
8154,-56.79,56.79
8155,-59.96,59.96
8156,-53.97,53.97
8157,-44.99,44.99
8158,-32.89,32.89
8159,-31.9,31.9
8160,-30.82,30.82
8161,-30.37,30.37
8162,-29.55,29.55
8163,-29.3,29.3
8164,-28.05,28.05
8165,-28.05,28.05
8166,-28,28
8167,-28.08,28.08
8168,-29.87,29.87
8169,-29.77,29.77
8170,-31.88,31.88
8171,-35.21,35.21
8172,-40.98,40.98
8173,-33.09,33.09
8174,-30.79,30.79
8175,-30.73,30.73
8176,-29.67,29.67
8177,-31.35,31.35
8178,-35.75,35.75
8179,-36.03,36.03
8180,-32.07,32.07
8181,-30.39,30.39
8182,-30.7,30.7
8183,-30.75,30.75
8184,-26.15,26.15
8185,-19.95,19.95
8186,-21.25,21.25
8187,-17.76,17.76
8188,-21.85,21.85
8189,-24.39,24.39
8190,-26.01,26.01
8191,-32.69,32.69
8192,-46.43,46.43
8193,-49.91,49.91
8194,-47.98,47.98
8195,-47.99,47.99
8196,-47.98,47.98
8197,-48.94,48.94
8198,-50.03,50.03
8199,-50.77,50.77
8200,-50.92,50.92
8201,-51.8,51.8
8202,-57.05,57.05
8203,-61.36,61.36
8204,-55.55,55.55
8205,-50.73,50.73
8206,-45,45
8207,-40.01,40.01
8208,-32.1,32.1
8209,-32.41,32.41
8210,-31.69,31.69
8211,-31.53,31.53
8212,-31.52,31.52
8213,-32.23,32.23
8214,-38.09,38.09
8215,-46.77,46.77
8216,-62.52,62.52
8217,-67.41,67.41
8218,-69.85,69.85
8219,-62.68,62.68
8220,-61.28,61.28
8221,-56.84,56.84
8222,-57.92,57.92
8223,-60.06,60.06
8224,-59.74,59.74
8225,-62.57,62.57
8226,-74.69,74.69
8227,-62.16,62.16
8228,-49.94,49.94
8229,-44.96,44.96
8230,-35,35
8231,-30.72,30.72
8232,-26.09,26.09
8233,-27.09,27.09
8234,-25.87,25.87
8235,-14.95,14.95
8236,-13.89,13.89
8237,-10.44,10.44
8238,-15.09,15.09
8239,-27.9,27.9
8240,-32.42,32.42
8241,-31.72,31.72
8242,-31.61,31.61
8243,-32.94,32.94
8244,-34.92,34.92
8245,-40.9,40.9
8246,-42.83,42.83
8247,-45.07,45.07
8248,-45.61,45.61
8249,-48.52,48.52
8250,-59.3,59.3
8251,-47.99,47.99
8252,-44.81,44.81
8253,-34.73,34.73
8254,-31.22,31.22
8255,-29.75,29.75
8256,-22.73,22.73
8257,-22.95,22.95
8258,-17.33,17.33
8259,-13.4,13.4
8260,-11.79,11.79
8261,-15.3,15.3
8262,-26.02,26.02
8263,-31.09,31.09
8264,-40.12,40.12
8265,-39.38,39.38
8266,-38.57,38.57
8267,-35.28,35.28
8268,-34.18,34.18
8269,-34.45,34.45
8270,-34.21,34.21
8271,-34.72,34.72
8272,-36.6,36.6
8273,-33.98,33.98
8274,-39.94,39.94
8275,-35.13,35.13
8276,-35.19,35.19
8277,-31.84,31.84
8278,-30.36,30.36
8279,-26.58,26.58
8280,-16.02,16.02
8281,-16.73,16.73
8282,-16.21,16.21
8283,-13.88,13.88
8284,-15.09,15.09
8285,-24.03,24.03
8286,-25.14,25.14
8287,-38.71,38.71
8288,-44.95,44.95
8289,-44.04,44.04
8290,-34.92,34.92
8291,-32.7,32.7
8292,-33.97,33.97
8293,-31.52,31.52
8294,-30.75,30.75
8295,-32.66,32.66
8296,-33.36,33.36
8297,-35.16,35.16
8298,-33.99,33.99
8299,-36.32,36.32
8300,-33.47,33.47
8301,-31.34,31.34
8302,-30.35,30.35
8303,-28.45,28.45
8304,-20.08,20.08
8305,-22.46,22.46
8306,-14.08,14.08
8307,-19.98,19.98
